Region,city,facility_ID,Facilitylicensingtypearname,Facilityclassificationtypearname,Floorscount,RegularRoomsCount,Regularsuitescount,DeluxeSuitesCount,ParkingsCount
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,3667,فندق,نجمتان,4,10,10,5,25
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,3668,وحدات سكنية مفروشة,درجة رابعة,3,16,6,0,20
0xB589F43B919254846B7098154FA77DA6,0xBB6FF119E7441AE0C0DA406CB250EBB4,3669,وحدات سكنية مفروشة,درجة رابعة,1,2,1,1,12
0xB589F43B919254846B7098154FA77DA6,0x25C55EE1A972757C28BFF12467D109B2,3670,وحدات سكنية مفروشة,درجة رابعة,1,3,0,7,7
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,3671,وحدات سكنية مفروشة,درجة ثالثة,4,3,29,0,20
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,3672,وحدات سكنية مفروشة,درجة ثالثة,4,8,1,1,19
0xB589F43B919254846B7098154FA77DA6,0x5C15501714795C9F34FAD3D350C2830C,3673,فنادق الطرق (الموتيلات),نجمة واحدة,1,22,18,0,30
0xB589F43B919254846B7098154FA77DA6,0xBCE57BE5DD3C09A8523A00B02392D6A5,3675,النزل السياحية,درجة رابعة,1,105,35,35,35
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,3676,فندق,نجمتان,3,26,2,2,40
0x3902A9082755502A7C94656FA29CD204,0x22BE512CE352A197B96D6126B3985258,3677,وحدات سكنية مفروشة,درجة رابعة,3,3,10,1,14
0x3902A9082755502A7C94656FA29CD204,0x22BE512CE352A197B96D6126B3985258,3678,وحدات سكنية مفروشة,درجة رابعة,4,30,6,0,30
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,3679,وحدات سكنية مفروشة,درجة رابعة,4,3,22,0,15
0xAC74FF4D4970594073FA53FADA19CB1C,0x6D047DFCA03C302297E138D627E1990B,3680,وحدات سكنية مفروشة,درجة رابعة,3,2,4,0,20
0xAC74FF4D4970594073FA53FADA19CB1C,0xD8A12844E0C2E8B915366C2529EC1DEE,3681,وحدات سكنية مفروشة,درجة رابعة,3,18,12,0,25
0xAC74FF4D4970594073FA53FADA19CB1C,0x61DDD1E8DAA889DEF447863117C32B49,3682,النزل السياحية,درجة رابعة,1,0,6,0,15
0xAC74FF4D4970594073FA53FADA19CB1C,0x6D047DFCA03C302297E138D627E1990B,3683,الشقق الفندقية,نجمتان,8,2,0,0,20
0xAC74FF4D4970594073FA53FADA19CB1C,0x61DDD1E8DAA889DEF447863117C32B49,3684,الشقق الفندقية,ثلاثة نجوم,4,14,9,12,40
0x94F0C94E071AAA9D670BB26FB7DB0F99,0x38E37DA66F10C5011452E4B120DDB847,3685,الشقق الفندقية,نجمتان,4,45,21,12,78
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,3686,فندق,ثلاثة نجوم,14,84,56,0,30
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,3687,فندق,ثلاثة نجوم,14,108,27,9,50
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,3692,فندق,نجمة واحدة,3,12,7,1,11
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,3693,فندق,نجمة واحدة,10,54,18,7,25
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,3694,فندق,ثلاثة نجوم,17,369,0,0,0
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,3695,فندق,نجمة واحدة,10,67,0,0,0
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,3696,فندق,نجمة واحدة,4,19,3,0,14
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,3697,وحدات سكنية مفروشة,درجة رابعة,4,9,0,9,18
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,3698,وحدات سكنية مفروشة,درجة رابعة,5,30,0,0,20
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,3699,وحدات سكنية مفروشة,درجة رابعة,5,0,31,0,33
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,3700,وحدات سكنية مفروشة,درجة ثالثة,7,11,17,16,44
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,3702,وحدات سكنية مفروشة,درجة رابعة,10,8,16,9,65
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,3703,وحدات سكنية مفروشة,درجة رابعة,5,60,60,0,60
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,3704,وحدات سكنية مفروشة,درجة رابعة,5,0,30,0,35
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,3705,الشقق الفندقية,نجمتان,4,7,27,5,39
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3706,فندق,نجمتان,3,38,6,0,30
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3707,وحدات سكنية مفروشة,درجة رابعة,4,1,20,0,18
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3708,وحدات سكنية مفروشة,درجة رابعة,3,17,10,1,25
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3709,فـلل فندقيـة ,أربعة نجوم,2,0,26,6,211
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3710,النزل السياحية,درجة ثالثة,1,0,13,0,14
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3711,الشقق الفندقية,أربعة نجوم,4,8,40,0,55
0x2B9EF58D376B99838B5C594123836DEB,0xD8E888F252F39FA549A0CBC4E5D3621F,3712,الشقق الفندقية,ثلاثة نجوم,3,0,52,0,52
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,3713,وحدات سكنية مفروشة,درجة رابعة,3,1,36,0,16
0x50AF8B3517DD18265275800816D863F9,0x3AB7FAFD4F22EF947C8D126A7BB1594B,3714,وحدات سكنية مفروشة,درجة رابعة,5,0,20,0,18
0x50AF8B3517DD18265275800816D863F9,0x4EC376C20302E0C7501600A518690EB7,3715,وحدات سكنية مفروشة,درجة رابعة,3,4,10,0,8
0x50AF8B3517DD18265275800816D863F9,0x3AB7FAFD4F22EF947C8D126A7BB1594B,3716,الشقق الفندقية,نجمتان,3,0,34,0,20
0xFF0D21557DC36EEF691F12D93326C1BF,0x68F56387F887D1F23BFFED0EB237D652,3717,وحدات سكنية مفروشة,درجة رابعة,2,6,16,0,20
0xFF0D21557DC36EEF691F12D93326C1BF,0x68F56387F887D1F23BFFED0EB237D652,3718,وحدات سكنية مفروشة,درجة رابعة,2,18,0,0,23
0x803149F1E368CB2182E737150D71BA0D,0x683C3AA3CCD0BB4FDFC06411397F18E3,3719,وحدات سكنية مفروشة,درجة رابعة,4,0,16,0,18
0x803149F1E368CB2182E737150D71BA0D,0x84176755CDB37ABD0502494DE9D765C6,3720,وحدات سكنية مفروشة,درجة رابعة,4,2,17,9,28
0x803149F1E368CB2182E737150D71BA0D,0x5DE6C79EF8DAED72FBDA6897BC6D01CF,3721,وحدات سكنية مفروشة,درجة رابعة,4,22,22,0,15
0xF49CCC680A29B6B3C19B1F6A05E16157,0x5EF2AC9662D6047B7484E6B02DB06A66,3722,فندق,ثلاثة نجوم,8,57,6,2,31
0xF49CCC680A29B6B3C19B1F6A05E16157,0x3E949F40A48469D965333CEDA45F3804,3723,وحدات سكنية مفروشة,درجة ثالثة,5,18,15,2,30
0xF49CCC680A29B6B3C19B1F6A05E16157,0xB47EC74C1A46911FBEBF491AE205FB60,3724,وحدات سكنية مفروشة,درجة رابعة,3,46,0,0,10
0xF49CCC680A29B6B3C19B1F6A05E16157,0x5EF2AC9662D6047B7484E6B02DB06A66,3725,المنتجعات,خمسة نجوم,2,95,4,38,40
0xF49CCC680A29B6B3C19B1F6A05E16157,0xC5EC0ABA027333174969461D717E6479,3726,الشقق الفندقية,ثلاثة نجوم,4,43,25,7,75
0xF49CCC680A29B6B3C19B1F6A05E16157,0x86BF6918BC4776F26A26022D1C4A5C14,3727,الشقق الفندقية,نجمة واحدة,4,36,0,0,30
0x9351116F8E9D50190BB897B2EF710D5B,0xA2A253D8746D8204BE0FCC7CB5F3288D,3728,وحدات سكنية مفروشة,درجة رابعة,3,6,12,0,24
0xC8D94C27F718E15D58EB81FD3FBC0FFD,0x97928BD6D24A2F37B90F56F932648CFC,3729,وحدات سكنية مفروشة,درجة رابعة,3,2,19,1,22
0xC8D94C27F718E15D58EB81FD3FBC0FFD,0x735840CE9D348E846734048281AE48E5,3730,وحدات سكنية مفروشة,درجة رابعة,5,0,18,4,22
0xC8D94C27F718E15D58EB81FD3FBC0FFD,0x735840CE9D348E846734048281AE48E5,3731,الشقق الفندقية,نجمتان,6,20,40,10,50
0x685E31AF317A2CD0F6114C6C926FCDF7,0x9A94410A05428F489F346D404D2823AC,3732,فندق,نجمتان,3,32,4,2,24
0xB589F43B919254846B7098154FA77DA6,0x5C15501714795C9F34FAD3D350C2830C,3733,وحدات سكنية مفروشة,درجة رابعة,3,5,15,0,30
0xB589F43B919254846B7098154FA77DA6,0x5C8AF99C3C711E4E7AB3202BC242CF6C,3734,وحدات سكنية مفروشة,درجة رابعة,3,21,3,5,29
0xB589F43B919254846B7098154FA77DA6,0x3C9345D1B3C1E2C9825B57AED1778BB5,3735,وحدات سكنية مفروشة,درجة رابعة,2,35,0,0,15
0xB589F43B919254846B7098154FA77DA6,0xA2520168885D816F16B5C028C8F60B68,3736,وحدات سكنية مفروشة,درجة رابعة,1,3,0,0,1
0xB589F43B919254846B7098154FA77DA6,0x5C15501714795C9F34FAD3D350C2830C,3737,وحدات سكنية مفروشة,درجة رابعة,3,14,15,0,30
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,3738,النزل السياحية,درجة رابعة,1,21,21,1,30
0xB589F43B919254846B7098154FA77DA6,0x5C8AF99C3C711E4E7AB3202BC242CF6C,3739,النزل السياحية,درجة رابعة,1,0,14,3,17
0xB589F43B919254846B7098154FA77DA6,0x56ED3FDFBC91D2F9774534B418FC1957,3740,الشقق الفندقية,ثلاثة نجوم,6,20,39,4,35
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,3741,الشقق الفندقية,ثلاثة نجوم,5,1,37,17,38
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,3742,فندق,أربعة نجوم,4,48,7,1,30
0xAC74FF4D4970594073FA53FADA19CB1C,0x8676D8A06294F331A6041338FFAC895A,3743,وحدات سكنية مفروشة,درجة رابعة,2,9,9,1,10
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,3744,فندق,نجمة واحدة,5,44,0,0,8
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,3745,فندق,نجمتان,22,220,11,0,3
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,3747,فندق,نجمتان,8,139,0,0,15
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,3748,فندق,نجمة واحدة,22,188,32,56,26
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,3749,فندق,ثلاثة نجوم,6,70,15,15,70
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,3750,وحدات سكنية مفروشة,درجة رابعة,5,13,5,5,0
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,3751,وحدات سكنية مفروشة,درجة رابعة,4,5,10,1,15
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,3752,وحدات سكنية مفروشة,درجة رابعة,8,0,48,16,97
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,3753,المنتجعات,خمسة نجوم,2,0,0,60,100
0xB74576283864356637DF64230F3987C8,0x3300CBFE6331C95C60370671564AB40F,3754,الشقق الفندقية,ثلاثة نجوم,7,14,35,21,55
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3755,فندق,أربعة نجوم,8,253,14,1,153
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3756,فندق,ثلاثة نجوم,5,15,12,15,20
0x2B9EF58D376B99838B5C594123836DEB,0x6C8E634E086BA19CB302A1E958660101,3757,فندق,ثلاثة نجوم,5,35,13,4,35
0x2B9EF58D376B99838B5C594123836DEB,0x2DD4EDAFCE7EA517E0C579521C0BFA87,3758,وحدات سكنية مفروشة,درجة رابعة,3,6,18,1,10
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3759,وحدات سكنية مفروشة,درجة رابعة,3,0,40,0,42
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3760,وحدات سكنية مفروشة,درجة رابعة,3,17,8,0,25
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3761,وحدات سكنية مفروشة,درجة ثالثة,2,11,4,0,15
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3762,وحدات سكنية مفروشة,درجة رابعة,4,19,30,0,27
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3763,وحدات سكنية مفروشة,درجة رابعة,3,2,13,3,13
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3764,وحدات سكنية مفروشة,درجة رابعة,2,2,15,0,30
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3766,وحدات سكنية مفروشة,درجة رابعة,3,4,10,0,18
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3767,وحدات سكنية مفروشة,درجة ثانية,6,6,30,21,20
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3768,وحدات سكنية مفروشة,درجة رابعة,5,14,15,1,20
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3769,وحدات سكنية مفروشة,درجة رابعة,3,10,10,4,24
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3771,وحدات سكنية مفروشة,درجة رابعة,5,10,10,10,30
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3772,وحدات سكنية مفروشة,درجة رابعة,2,0,32,0,32
0x2B9EF58D376B99838B5C594123836DEB,0xEFF4D1CC28B212C224106FEC1CC32A6E,3773,وحدات سكنية مفروشة,درجة رابعة,4,8,4,0,16
0x2B9EF58D376B99838B5C594123836DEB,0xABDE66F64F93EA3191FA93BF8B47EAA4,3774,وحدات سكنية مفروشة,درجة رابعة,3,9,6,6,8
0x2B9EF58D376B99838B5C594123836DEB,0xB07F574D531FB75D612064979EC72438,3775,وحدات سكنية مفروشة,درجة رابعة,3,16,14,3,30
0x2B9EF58D376B99838B5C594123836DEB,0x1A97B5379E096D4A94B1315FC58FD57E,3776,وحدات سكنية مفروشة,درجة رابعة,4,10,26,3,40
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3777,وحدات سكنية مفروشة,درجة رابعة,4,10,7,0,1
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3778,فـلل فندقيـة ,ثلاثة نجوم,2,3,0,0,41
0x2B9EF58D376B99838B5C594123836DEB,0x70B8B91DCAC8D7E05FAB0BD6C252F6C8,3779,النزل السياحية,درجة رابعة,1,1,21,1,56
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3781,الشقق الفندقية,نجمة واحدة,3,7,18,0,7
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3782,الشقق الفندقية,ثلاثة نجوم,4,6,9,1,40
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3783,الشقق الفندقية,ثلاثة نجوم,3,4,37,6,47
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3784,الشقق الفندقية,ثلاثة نجوم,4,15,15,4,34
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3785,الشقق الفندقية,ثلاثة نجوم,2,30,16,5,42
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3786,الشقق الفندقية,ثلاثة نجوم,3,3,14,24,42
0x2B9EF58D376B99838B5C594123836DEB,0x667C0CE57042E017A3A04D418197E210,3787,الشقق الفندقية,ثلاثة نجوم,4,32,10,5,45
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3788,الشقق الفندقية,ثلاثة نجوم,3,8,24,4,37
0x2B9EF58D376B99838B5C594123836DEB,0x2EA2161686589987BE8DA1CCF9A8EF2E,3789,الشقق الفندقية,ثلاثة نجوم,4,22,6,1,29
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,3790,فندق,نجمتان,8,30,10,2,17
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,3792,وحدات سكنية مفروشة,درجة رابعة,5,20,20,5,100
0x50AF8B3517DD18265275800816D863F9,0x3AB7FAFD4F22EF947C8D126A7BB1594B,3795,وحدات سكنية مفروشة,درجة ثالثة,3,43,10,8,24
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,3796,المنتجعات,ثلاثة نجوم,3,4,31,2,100
0x50AF8B3517DD18265275800816D863F9,0xE05D27F203D01B64D076A65AC5DC797F,3797,النزل السياحية,درجة رابعة,1,3,20,8,31
0x50AF8B3517DD18265275800816D863F9,0xE05D27F203D01B64D076A65AC5DC797F,3798,النزل السياحية,درجة ثالثة,1,2,16,10,30
0x50AF8B3517DD18265275800816D863F9,0xE05D27F203D01B64D076A65AC5DC797F,3799,النزل السياحية,درجة رابعة,2,0,61,1,65
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,3800,الشقق الفندقية,أربعة نجوم,5,0,116,0,120
0x50AF8B3517DD18265275800816D863F9,0x6E90A46C1BA204D5D0934162F4730A2C,3801,الشقق الفندقية,نجمتان,7,45,45,5,70
0xFF0D21557DC36EEF691F12D93326C1BF,0x2AE047C73FF99D0438AE43542FBAD292,3802,وحدات سكنية مفروشة,درجة رابعة,2,6,0,6,10
0xFF0D21557DC36EEF691F12D93326C1BF,0xA015C65BD8A2F836C624FC1737AB20A8,3803,وحدات سكنية مفروشة,درجة رابعة,3,8,20,0,20
0xFF0D21557DC36EEF691F12D93326C1BF,0x68F56387F887D1F23BFFED0EB237D652,3804,المنتجعات,نجمتان,2,2,44,6,74
0xF49CCC680A29B6B3C19B1F6A05E16157,0xBDA8E72038CBED89875BC79A31E6A2E1,3806,فندق,نجمة واحدة,4,34,0,0,10
0xF49CCC680A29B6B3C19B1F6A05E16157,0x5EF2AC9662D6047B7484E6B02DB06A66,3807,وحدات سكنية مفروشة,درجة ثالثة,5,2,26,0,20
0xF49CCC680A29B6B3C19B1F6A05E16157,0xB47EC74C1A46911FBEBF491AE205FB60,3808,وحدات سكنية مفروشة,درجة ثالثة,4,9,38,4,38
0xF49CCC680A29B6B3C19B1F6A05E16157,0x86BF6918BC4776F26A26022D1C4A5C14,3809,وحدات سكنية مفروشة,درجة رابعة,4,15,3,3,20
0xF49CCC680A29B6B3C19B1F6A05E16157,0x7F510B0C3077BDFD72826F4B73F9BB00,3810,وحدات سكنية مفروشة,درجة رابعة,6,5,40,0,1
0xF49CCC680A29B6B3C19B1F6A05E16157,0x3E949F40A48469D965333CEDA45F3804,3811,وحدات سكنية مفروشة,درجة رابعة,4,3,16,6,15
0xF49CCC680A29B6B3C19B1F6A05E16157,0xC5EC0ABA027333174969461D717E6479,3812,الشقق الفندقية,ثلاثة نجوم,5,7,26,3,36
0xF49CCC680A29B6B3C19B1F6A05E16157,0x900AC8AD5515AD4D7C54D714CAF5DC01,3813,الشقق الفندقية,خمسة نجوم,4,26,111,32,200
0xF49CCC680A29B6B3C19B1F6A05E16157,0x3E949F40A48469D965333CEDA45F3804,3814,الشقق الفندقية,ثلاثة نجوم,5,36,94,14,144
0xF49CCC680A29B6B3C19B1F6A05E16157,0x900AC8AD5515AD4D7C54D714CAF5DC01,3815,الشقق الفندقية,ثلاثة نجوم,3,23,12,18,20
0x9351116F8E9D50190BB897B2EF710D5B,0x398F0840E1C75213B50A7B2C554C045E,3816,وحدات سكنية مفروشة,درجة رابعة,4,8,34,3,30
0x9351116F8E9D50190BB897B2EF710D5B,0x0C646D2CE3603244B2D433EE39522CF3,3817,وحدات سكنية مفروشة,درجة رابعة,4,12,14,0,26
0x9351116F8E9D50190BB897B2EF710D5B,0xAC942048C8C08B7E148F2C992133F22C,3818,وحدات سكنية مفروشة,درجة رابعة,4,6,8,3,15
0x9351116F8E9D50190BB897B2EF710D5B,0x9A6655906008F8DE5EA8D99891A6801E,3819,وحدات سكنية مفروشة,درجة رابعة,1,0,2,8,10
0x9351116F8E9D50190BB897B2EF710D5B,0x9CC7F95AD0F125F83EB8E37B27D46C45,3820,وحدات سكنية مفروشة,درجة ثالثة,7,25,10,0,45
0x9351116F8E9D50190BB897B2EF710D5B,0x7441CAAA8269F569DFD0BB0225560E5E,3821,وحدات سكنية مفروشة,درجة رابعة,5,16,6,2,1
0x9351116F8E9D50190BB897B2EF710D5B,0x9CC7F95AD0F125F83EB8E37B27D46C45,3822,الشقق الفندقية,نجمتان,4,10,13,13,34
0xC8D94C27F718E15D58EB81FD3FBC0FFD,0x735840CE9D348E846734048281AE48E5,3823,وحدات سكنية مفروشة,درجة رابعة,3,3,20,2,29
0xC8D94C27F718E15D58EB81FD3FBC0FFD,0x679DB22FBED04F3D4438D02BA74D5999,3824,المنتجعات,خمسة نجوم,3,3,3,3,3
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,3825,وحدات سكنية مفروشة,درجة رابعة,5,5,15,3,18
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,3826,وحدات سكنية مفروشة,درجة رابعة,4,14,14,3,35
0xF05A01614FFEA96C2D5844A0171AC09D,0xA92BFA11323877E9171133091809C256,3827,الشقق الفندقية,نجمة واحدة,6,0,42,11,40
0x685E31AF317A2CD0F6114C6C926FCDF7,0xE4900FFC13DED9AEA1E392FCCCC4B5FC,3828,وحدات سكنية مفروشة,درجة رابعة,3,7,12,8,27
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,3829,وحدات سكنية مفروشة,درجة رابعة,3,24,0,0,7
0xB589F43B919254846B7098154FA77DA6,0x56ED3FDFBC91D2F9774534B418FC1957,3830,وحدات سكنية مفروشة,درجة رابعة,4,16,20,17,50
0xB589F43B919254846B7098154FA77DA6,0xA496A5F358E4B93EFBCFA943233A056B,3831,وحدات سكنية مفروشة,درجة ثالثة,3,6,30,2,30
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,3833,فندق,نجمتان,2,13,7,7,40
0x3902A9082755502A7C94656FA29CD204,0x4B3C10AE018765982CB324FC4BD14A14,3834,فندق,نجمتان,4,29,12,3,44
0x3902A9082755502A7C94656FA29CD204,0x4B0BBC30F53129966476FB4CFB725DE8,3835,وحدات سكنية مفروشة,درجة رابعة,3,18,6,4,50
0xAC74FF4D4970594073FA53FADA19CB1C,0xAE122BD41CF19F6CAB1DB999F9BEAE99,3837,الشقق الفندقية,نجمتان,8,17,15,8,60
0xAC74FF4D4970594073FA53FADA19CB1C,0xBA60F2CE8CA839DAA980136199D8E395,3838,الشقق الفندقية,نجمتان,4,9,24,7,36
0xAC74FF4D4970594073FA53FADA19CB1C,0x6D047DFCA03C302297E138D627E1990B,3839,الشقق الفندقية,نجمة واحدة,10,10,40,1,35
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,3842,فندق,نجمتان,11,47,8,8,1
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,3843,فندق,نجمة واحدة,15,130,0,0,10
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xFB7D7159FAF621E2717A3E45E9B53E77,3844,فندق,نجمة واحدة,14,331,40,0,300
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0xE93779C418A38F79AC92483CD63CF3CE,3845,فندق,ثلاثة نجوم,10,360,46,4,100
0xC6AF9AC6BF1E23A3E62BEEF3A4656DC3,0x786F312C3C8FDE155E435B848D1E8726,3846,فندق,نجمة واحدة,12,212,0,0,23
